url,comments,created_at,updated_at,active_time,closed_at,commits,additions,deletions,changed_files,merged,closed,open,reviews_not_bot,review_prepro,negativeRe,neutralRe,positiveRe,compoundRe,,,compound_overall
https://api.github.com/repos/Write-For-Change/emaildrafter/pulls/47,12,2020-06-23T20:15:04Z,2020-06-29T20:25:08Z,519004,,10,420,4,3,0,0,1,"Thanks so much for implementing this! Would be good to add a few comments explaining the SSL setup before merging, and perhaps address a concern about the changes to existing fields on the results template. I've left a couple of comments but otherwise it all looks great, thank you! Are you on the discord server / are the mailchimp login details stored somewhere?

",thanks much implementing would good add comment explaining ssl setup merging perhaps address concern change existing field result template left couple comment otherwise look great thank discord server mailchimp login detail stored somewhere,0.063,0.65,0.288,0.8658,,,
https://api.github.com/repos/FreelyGive/gdpr-fork/pulls/3,1,2018-06-07T17:35:20Z,2018-06-21T13:40:31Z,1195511,,48,1846,930,26,0,0,1,"Loving the new traversal stuff!

@yanniboi Looks good! Made a few minor comments.

One question, have you tested the Right to be Forgotten stuff? I didn't do that before I moved onto the JC work, so would be good if you could give that a check if you haven't already. 

Thanks!!

",loving new traversal stuff look good made minor comment one question tested right forgotten stuff nt moved onto jc work would good could give check nt already thanks,0.051,0.613,0.336,0.8934,,,
https://api.github.com/repos/ceph/ceph/pulls/44371,15,2021-12-20T19:44:12Z,2023-02-05T16:01:28Z,35583436,,4,10,8,4,0,0,1,"Please [sign your commits](https://github.com/ceph/ceph/blob/master/SubmittingPatches.rst#sign-your-work). This is required for your PR to be merged. (It must be your real email, not a fake github email.)

See [this article](https://help.github.com/en/articles/changing-a-commit-message) on GitHub on how to amend commits and update your pull request.

Please [title your commits according to the conventions of this project](https://github.com/ceph/ceph/blob/master/SubmittingPatches.rst#commit-title). This is required for your PR to be merged.

See [this article](https://help.github.com/en/articles/changing-a-commit-message) on GitHub on how to amend commits and update your pull request.

@DimitriPapadopoulos 
I'd recommend fixing the prefix of your ""pybind/mgr"" commits to just ""mgr"". That is what is conventionally done for commits in this directory.

Also, you can go as deep as the directory that contains the python file you modified, i.e. `mgr/volumes/fs/operations: Modification of default value of keyword parameter`. If that's too long, you can shorten it to something like `mgr/.../operations: Modification of default value of keyword parameter`.

",please sign commits required pr merged must real email fake github email see article github amend commits update pull request please title commits according convention project required pr merged see article github amend commits update pull request recommend fixing prefix pybindmgr commits mgr conventionally done commits directory also go deep directory contains python file modified ie modification default value keyword parameter long shorten something like mgr operation modification default value keyword parameter,0.037,0.71,0.253,0.872,,,
https://api.github.com/repos/passamo9/LaTeX_EnglandWales_Templates/pulls/31,0,2021-02-15T22:03:40Z,2021-02-20T10:03:03Z,388763,,22,348,0,4,0,0,1,"These should be getting built through the CI, so probably best not to have it in this PR.

EDIT: Github isn't liking me commenting on the pdf. I'm taking about the PDF added to examples here.

please remove data_sharing.pdf and add data_sharing.tex to .github/workflows/latexmk.yml.

I think that's everything. I can clean up the title in a different PR. Seems to pass the CI as well. If no one has any objections and @yjyao or @Giebisch gives it an approval as well, @passamo9 should be able to accept it

@passamo9 please check out [the compiled PDF](https://github.com/passamo9/LaTeX_EnglandWales_Templates/files/5986032/data_sharing.pdf) and go over the unresolved threads above (where @Andonome replied ""Fixed"") and see if they all look good now. please also resolve the threads where the problem is fixed and looks good to you.
",getting built ci probably best pr edit github nt liking commenting pdf taking pdf added example please remove datasharingpdf add datasharingtex think everything clean title different pr seems pas ci well one objection give approval well able accept please check compiled pdf go unresolved thread replied fixed see look good please also resolve thread problem fixed look good,0.033,0.54,0.427,0.9819,,Positive,23
https://api.github.com/repos/jazzband/django-analytical/pulls/142,6,2019-01-11T22:47:30Z,2022-02-06T20:08:24Z,96931254,,8,108,4,6,0,0,1,"The changes sound good in general. If we could make it more elegant (e.g. just a single JavaScript call to pull the feature in from Matomo) that would be even more awesome! Do you see a way? 

Looks good to me! Thanks for the work, Julian! @bittner?

Not sure if we have discussed this before. (Sorry, if we have!)

",change sound good general could make elegant eg single javascript call pull feature matomo would even awesome see way look good thanks work julian sure discussed sorry,0.033,0.506,0.461,0.9509,,,
https://api.github.com/repos/horazont/xmpp-http-upload/pulls/9,3,2019-01-13T12:13:54Z,2020-05-16T11:20:17Z,42246383,,2,69,7,2,0,0,1,"I’m not entirely sure what the aim is. Given the lack of code for user-specific things, I assume that this is about a global quota for now.

This is not ready to me merged yet, and it has quite a way to go before it can:

- The global quota should not be managed by the XMPP server, but via configuration.
- The global quota is a delicate issue in and by itself: it allows a single user with lots of bandwidth to cause lots of churn on the entire thing and make files of other users be deleted.
- The quota implementation as it is is not at all multitasking safe (while the upload implementation is). This is a hard requirement, because the duration of an upload is determined by the speed of the client, and thus xhu must be able to run in multiple threads, coroutine tasks (possibly in the future) and/or processes concurrently. Simply decorating the thing with a few locks won’t do (due to multiprocessing), this needs to be solved on the file-system level.
- The quota implementation is O(n) in the number of uploaded files.

In general, I think that quota data needs to be stored to reduce the complexity of the quota check (from O(n) to O(1)). For this, a file which stores the current quota use per scope (scopes are ``global`` and one for each user) and which is read and updated using a file-level lock (``flock``; reading can use a shared lock, updating needs an exclusive lock). The update must be rolled back properly when the upload aborts etc.

(``flock``s don’t work properly with threads though.)

",entirely sure aim given lack code userspecific thing assume global quota ready merged yet quite way go global quota managed xmpp server via configuration global quota delicate issue allows single user lot bandwidth cause lot churn entire thing make file user deleted quota implementation multitasking safe upload implementation hard requirement duration upload determined speed client thus xhu must able run multiple thread coroutine task possibly future andor process concurrently simply decorating thing lock due multiprocessing need solved filesystem level quota implementation n number uploaded file general think quota data need stored reduce complexity quota check n file store current quota use per scope scope global one user read updated using filelevel lock flock reading use shared lock updating need exclusive lock update must rolled back properly upload abort etc flock work properly thread though,0.026,0.843,0.132,0.9041,,,
https://api.github.com/repos/gitpod-io/retired-gatsby-website/pulls/1011,0,2021-02-26T04:51:04Z,2021-02-26T16:22:18Z,41474,,1,68,10,1,0,0,1,"Hey @ghuntley! Here's some early feedback on this change. 

**suggestion:** Overall, I think it would be better to keep this form a) _anonymous_ and b) _optional_. Opening a new tab after installing or removing the extension is already a bit intrusive but I'm also in favor of keeping this flow. However, including form elements for user input like name and email could easily discourage users from considering filling out any inputs on the form.

If we still want to collect other user data like name and email, I'd vote for making it more clear that this data a) is _optional_ and b) only used in case a user is interested in hearing back from us for this specific submission. Even better, we could only show this form when a specific checkbox option is selected as it doesn't make sense for some options like _I prefer my local development_.

In terms of UX, I think we can improve a) the messaging, b) the tone of voice, and c) the checkbox options. Also, the text input elements introduced here could use better spacing (padding).

**thought**: A better alternative could be to proactively introduce help links where possible under each checkbox option or below the form. For example, linking directly to the screencasts, relevant documentation, etc. Many users still don't fully understand what dev environments are and this is a good opportunity for us to provide educational content or even suggest scheduling a call for help as included in the Free Trial email we're sending out.

Last but not least, we could use this PR only to fix #1009 and discuss this in a follow-up issue. 🏀 

",hey early feedback change suggestion overall think would better keep form anonymous b optional opening new tab installing removing extension already bit intrusive also favor keeping flow however including form element user input like name email could easily discourage user considering filling input form still want collect user data like name email vote making clear data optional b used case user interested hearing back u specific submission even better could show form specific checkbox option selected nt make sense option like prefer local development term ux think improve messaging b tone voice c checkbox option also text input element introduced could use better spacing padding thought better alternative could proactively introduce help link possible checkbox option form example linking directly screencasts relevant documentation etc many user still nt fully understand dev environment good opportunity u provide educational content even suggest scheduling call help included free trial email sending last least could use pr fix discus followup issue,0.015,0.722,0.263,0.9908,,,
https://api.github.com/repos/alan-turing-institute/AutisticaCitizenScience/pulls/122,0,2020-03-19T13:58:59Z,2022-08-23T14:59:49Z,76640450,,1,6,5,1,0,0,1,"level heading have been added to the document. 

",level heading added document,0,1,0,0,,,
https://api.github.com/repos/CachetHQ/Cachet/pulls/3924,2,2020-01-26T10:15:57Z,2020-10-09T12:39:19Z,22213402,,33,1183,46,43,0,0,1,"There are accessibility issues in these changes.

",accessibility issue change,0,1,0,0,,,
https://api.github.com/repos/gbif/registry/pulls/48,2,2018-05-18T11:34:59Z,2020-10-15T14:52:37Z,76130258,,13,1320,21,40,0,0,1,"only tiny observations

",tiny observation,0,1,0,0,,,
https://api.github.com/repos/openHPI/codeocean/pulls/1086,2,2021-11-15T23:26:01Z,2022-12-19T16:45:26Z,34449565,,1,68,0,1,0,0,1,"LGTM 👍 

Reasonable implementation, two smaller suggestions that might help to tweak this task.

",lgtm reasonable implementation two smaller suggestion might help tweak task,0,0.769,0.231,0.4019,,,
https://api.github.com/repos/cybernetisk/internsystem/pulls/239,0,2019-01-10T12:34:20Z,2020-01-04T22:39:08Z,31053888,,3,51,11,8,0,0,1,"See comments. Also needs a rebase if we will go forward with this.

",see comment also need rebase go forward,0,1,0,0,,,
https://api.github.com/repos/DiUS/pact-website/pulls/16,2,2019-12-02T23:13:40Z,2019-12-09T09:14:24Z,554444,,4,240,6,8,0,0,1,"LGTM, i think ;)

",lgtm think,0,1,0,0,,,
https://api.github.com/repos/PyLadiesCZ/pyladies.cz/pulls/642,1,2021-02-06T23:58:42Z,2021-05-28T21:02:57Z,9579855,,1,620,486,4,0,0,1,"K čemu přesně to nicméně celé je? 

Potřebný souhlas je součástí formulářů a k používání webu to asi potřeba není, ne?

",k je souhlas je k webu asi ne,0,1,0,0,,,
https://api.github.com/repos/cri-o/cri-o.io/pulls/21,2,2018-05-23T23:33:45Z,2022-07-01T12:44:33Z,129561048,,1,139,1,2,0,0,1,"LGTM :)

@jberkus may I ask you to sign your commit via `git commit --amend -s`?

",lgtm may ask sign commit via git commit amend,0,0.614,0.386,0.5267,,,
https://api.github.com/repos/googleinterns/step99-2020/pulls/80,0,2020-07-31T17:35:16Z,2020-08-07T02:46:27Z,551471,,5,61,18,2,0,0,1,"lgtm

",lgtm,0,1,0,0,,,
https://api.github.com/repos/appwrite/demos-for-functions/pulls/232,5,2021-10-15T18:02:44Z,2021-12-20T22:20:49Z,5717885,,3,102,0,3,0,0,1,"Could you please post a screenshot of the execution working?

",could please post screenshot execution working,0,0.685,0.315,0.3182,,,
https://api.github.com/repos/shuup/shuup/pulls/2086,1,2019-11-26T11:58:18Z,2021-08-03T19:18:04Z,53248786,,1,181,5,4,0,0,1,"Maybe one question to think would be whether we want to allow guest ordering in GDPR world at all. If some require it he or she probably add similar logic by themselves by customizing the confirm phase for checkout.

Here and there code could be cleaner but there was still few things which requires attention and ideas.

",maybe one question think would whether want allow guest ordering gdpr world require probably add similar logic customizing confirm phase checkout code could cleaner still thing requires attention idea,0,0.841,0.159,0.4404,,,
https://api.github.com/repos/MLH/mlh-hackathon-organizer-guide/pulls/64,6,2018-04-19T19:04:00Z,2021-08-15T10:15:31Z,104857891,,6,205,0,3,0,0,1,"@JoshuaSimpson can you confirm this resource is ok for us to link to publicly by the author?

@nquinlan can you review to make sure this complies with the GDPR info you are finding as well?

@nquinlan please review Josh's content to make sure it is consistent with our MLH GDPR announcement!

",confirm resource ok u link publicly author review make sure complies gdpr info finding well please review josh content make sure consistent mlh gdpr announcement,0,0.629,0.371,0.8481,,,
https://api.github.com/repos/XINO-DPSR/open-source-marathon/pulls/38,5,2019-07-14T19:07:37Z,2019-07-15T04:57:07Z,35370,,15,119,0,7,0,0,1,"There's no explanation of why you chose this name. Please provide an etymology. 

If you convert search data after 6 months, how will the page ranking algorithm be effective? Trends change very quickly, and search engines need to be up to date for these. Can you explain how you would tackle this?

So..are you saying we need this feature to save storage space? I don't see how this is any different to existing methods since you're still tracking user data.
I suggest you work on another feature. 

",explanation chose name please provide etymology convert search data month page ranking algorithm effective trend change quickly search engine need date explain would tackle saying need feature save storage space nt see different existing method since still tracking user data suggest work another feature,0,0.827,0.173,0.8225,,,
https://api.github.com/repos/rsyslog/rsyslog/pulls/2925,7,2018-08-13T13:15:07Z,2020-09-23T09:39:15Z,66687848,,1,48,15,3,0,0,1,"I tried to merge this, but it looks like there is a second change of behavior: the way json strings are treated. While I agree that the change is useful, it also needs to be controlled by an option.

To get this merged, we need:
- get CI clean
- add option to control new string behavior
- squash commits in a useful way (I'd say one commit for each option, but ""fixme"" commits removed)
- add doc for the new options


",tried merge look like second change behavior way json string treated agree change useful also need controlled option get merged need get ci clean add option control new string behavior squash commits useful way say one commit option fixme commits removed add doc new option,0,0.674,0.326,0.9313,,,
https://api.github.com/repos/teamdigitale/api-openapi-samples/pulls/22,0,2018-12-19T14:54:48Z,2019-01-11T17:07:18Z,1995150,,3,19,0,1,0,0,1,"@stefkohub che dici di usare {role: , name: , email: , } ?

",che dici di usare role name email,0,1,0,0,,,
https://api.github.com/repos/GridtNetwork/gridt-client/pulls/78,10,2020-04-26T08:18:41Z,2020-09-30T17:25:52Z,13597631,,7,486,3,18,0,0,1,"I think it's ok now.

Looks good, won't merge yet because the issue-18-new branch has not been merged yet, so I will merge when that is done.

I also have not tested yet, so that will have to happen still.

",think ok look good wo nt merge yet branch merged yet merge done also tested yet happen still,0,0.758,0.242,0.6249,,,
https://api.github.com/repos/mvpoland/adyen-ios/pulls/2,0,2018-07-09T13:33:40Z,2022-09-02T14:18:44Z,130985104,,3,187,18,11,0,0,1,"yup, looks good! :)

",yup look good,0,0.408,0.592,0.4404,,,
https://api.github.com/repos/rsyslog/rsyslog/pulls/4191,12,2020-02-22T01:22:22Z,2020-10-13T16:45:43Z,20273001,,1,249,33,5,0,0,1,"It would be good if we could resolve the remaining TODO items inside the test.

",would good could resolve remaining todo item inside test,0,0.56,0.44,0.6705,,,
https://api.github.com/repos/datenanfragen/website/pulls/762,4,2021-10-11T18:16:46Z,2022-03-18T10:25:52Z,13622946,,2,363,3,8,0,0,1,"Thank you very much, @skvrnami! Just a few minor comments below. 

Also: Due to the Weblate translations you submitted, I noticed that while the [country code](https://www.iso.org/obp/ui/#iso:code:3166:CZ) for the Czech Republic _is_ `cz`, the [language code](https://www.loc.gov/standards/iso639-2/php/code_list.php) for Czech is `cs`. I have already renamed the folder to the templates accordingly: https://github.com/datenanfragen/data/commit/47c5a97509a210aeed6be665e924e32def7bd556

",thank much minor comment also due weblate translation submitted noticed country code czech republic cz language code czech c already renamed folder template accordingly,0,0.898,0.102,0.3612,,,
https://api.github.com/repos/Eugene851001/WT/pulls/13,2,2020-05-03T12:24:55Z,2020-05-09T08:28:21Z,504206,,2,70,0,5,0,0,1,"Я видел очень похожую лабораторную в вашей группе. Где вы нашли такой способ отправки писем?
**Подключите библиотеку с помощью менеджера пакетов.**
Общие вопросы:
- Что такое GDPR? Как он связан с адресами электронной почты?
- Как узнать, что получатель прочитал письмо?

",gdpr,0,1,0,0,,,
https://api.github.com/repos/in2code-de/femanager/pulls/157,2,2019-04-12T12:43:48Z,2019-05-24T19:58:13Z,3654865,,2,10,0,1,0,0,1,"I commented the line. Additionally due to GDPR we should not display, if a username is taken (Yes I know, this is not very logical, but we were advised to this, due to information disclosure possiblities)

",commented line additionally due gdpr display username taken yes know logical advised due information disclosure possiblities,0,0.847,0.153,0.4019,,,
https://api.github.com/repos/mono/website/pulls/395,2,2018-08-03T16:57:00Z,2018-08-28T14:07:25Z,2149825,,2,111,0,1,0,0,1,"This blog post looks really promising :) 

",blog post look really promising,0,0.572,0.428,0.4576,,,
https://api.github.com/repos/mautic/mautic/pulls/10116,3,2021-05-31T08:44:30Z,2021-11-09T14:20:28Z,14016958,,37,535,122,33,0,0,1,"Looks very clear. 
Works for me 👍 

After changes works as expected.
Need update description of PR

Good 👍 
Probably would be good anonymize also IP address in audit_log. What do you think?

",look clear work change work expected need update description pr good probably would good anonymize also ip address auditlog think,0,0.669,0.331,0.8126,,,
https://api.github.com/repos/Ada-C16/task-list-api/pulls/1,0,2021-10-29T19:59:26Z,2021-11-10T19:32:42Z,1035196,,12,616,10,17,0,0,1,"Really nice job Sophia! You've got some nice compact code here for a very large project. I really like the thoughtful way you used environment variables. This project is definitely green!

",really nice job sophia got nice compact code large project really like thoughtful way used environment variable project definitely green,0,0.507,0.493,0.9268,,,
https://api.github.com/repos/OCA/data-protection/pulls/1,7,2018-06-05T12:01:43Z,2023-02-26T12:18:24Z,149213801,2018-06-06T11:00:51Z,2,904,63,27,0,1,0,"Both ""gdpr_base"" and ""gdpr_protection_base"" should be a single module named ""privacy_base"". A ""privacy_partner_report"" should be proposed in a separate PR.

",gdprbase gdprprotectionbase single module named privacybase proposed separate pr,0,1,0,0,,,
https://api.github.com/repos/UCSDTESC/Check-in/pulls/169,3,2020-01-22T20:02:48Z,2020-01-30T22:24:38Z,699710,,23,713,443,24,0,0,1,"Wow what an improvement! It is so much cleaner and easier to maintain now. 

It seems that there are still a few `formFields` that need converting?

",wow improvement much cleaner easier maintain seems still formfields need converting,0,0.383,0.617,0.8834,,,
https://api.github.com/repos/coderbyheart/coderbyheart.com/pulls/97,0,2021-05-17T03:39:38Z,2022-09-02T23:13:29Z,40937631,,1,15,5,2,0,0,1,"Automatically approved because PR is by a trusted service

",automatically approved pr trusted service,0,0.337,0.663,0.7096,,,
https://api.github.com/repos/pschmitt/zabbix-template-speedtest/pulls/12,12,2020-06-25T14:52:06Z,2020-11-26T08:06:59Z,13281293,,1,1,1,1,0,0,1,"Thanks for your work on this.
 
As stated in my review of the [original PR](#10):
- please don't use full paths to binaries
- run `generate-debian-files.sh` and commit the updated Debian/ubuntu script
- the timeout should be user-configurable. I'm fine with a default of 5m but there's gotta people who will need to adjust that.
- also, the readme needs be adjusted accordingly

",thanks work stated review original pr please nt use full path binary run commit updated debianubuntu script timeout userconfigurable fine default got ta people need adjust also readme need adjusted accordingly,0,0.693,0.307,0.8591,,,
https://api.github.com/repos/apache/iceberg/pulls/2272,9,2021-02-25T05:12:32Z,2022-09-14T18:27:28Z,48950096,,6,1049,36,6,0,0,1,"Looks good to me in general given what the tests cover, I will try running this in a cluster to see if there is any issue and reply back later.

",look good general given test cover try running cluster see issue reply back later,0,0.818,0.182,0.4404,,,
https://api.github.com/repos/consento-org/mobile/pulls/48,4,2020-02-04T07:25:50Z,2020-04-06T15:13:19Z,5384849,,1,54,0,1,0,0,1,"I think we may need to work on this a little more...

",think may need work little,0,1,0,0,,,
https://api.github.com/repos/enterpriseready/enterpriseready/pulls/321,1,2018-05-20T12:08:20Z,2021-09-13T12:39:05Z,104718645,,1,4,0,1,0,0,1,,,,,,,,Neutral,1
https://api.github.com/repos/pkp/piwik/pulls/7,9,2020-02-26T13:42:38Z,2022-08-02T11:34:28Z,76715510,,16,571,234,8,0,0,1,,,,,,,,Negative,0
https://api.github.com/repos/rsyslog/rsyslog/pulls/3292,0,2018-11-13T16:54:43Z,2023-02-22T11:11:18Z,134936195,,1,10,4,2,0,0,1,,,,,,,,,
https://api.github.com/repos/yannaingkyaw1986/prebid-ebdr/pulls/1,0,2021-10-11T23:15:34Z,2021-10-11T23:15:34Z,0,,9,377,9,9,0,0,1,,,,,,,,,
https://api.github.com/repos/rubycorns/rorganize.it/pulls/643,1,2018-06-05T17:25:10Z,2019-01-08T19:58:36Z,18758006,,1,40,20,5,0,0,1,,,,,,,,,
https://api.github.com/repos/pagekit/extension-blog/pulls/30,2,2018-06-04T20:00:50Z,2018-06-06T20:07:00Z,173170,,23,29,15,11,0,0,1,,,,,,,,,
https://api.github.com/repos/NightzWatch/ThRead/pulls/23,2,2018-05-29T21:50:17Z,2018-06-05T19:46:55Z,597398,,1,165,49,8,0,0,1,,,,,,,,,
https://api.github.com/repos/sarif-standard/taxonomies/pulls/9,0,2021-05-27T20:29:35Z,2021-06-24T01:55:18Z,2352343,,3,606,23,8,0,0,1,,,,,,,,,
https://api.github.com/repos/jmvedrine/moodle-qtype_ddmatch/pulls/12,0,2018-11-27T23:03:59Z,2019-04-04T20:15:03Z,11049064,,2,46,0,2,0,0,1,,,,,,,,,
https://api.github.com/repos/giterlizzi/dokuwiki-plugin-semantic/pulls/8,1,2018-07-06T07:14:58Z,2018-07-11T06:47:28Z,430350,,1,2,2,1,0,0,1,,,,,,,,,
https://api.github.com/repos/impactdevelopnent/impactdevelopnent.github.io/pulls/2,0,2021-01-08T16:51:18Z,2021-01-08T16:51:18Z,0,,1,1,1,1,0,0,1,,,,,,,,,
https://api.github.com/repos/dreamfactorysoftware/df-core/pulls/78,1,2020-09-25T10:35:41Z,2023-03-01T09:08:40Z,76631579,,1,16,3,2,0,0,1,,,,,,,,,
https://api.github.com/repos/gbif/postal-service/pulls/2,0,2018-05-18T11:34:08Z,2018-05-18T12:41:46Z,4058,,3,87,0,2,0,0,1,,,,,,,,,
https://api.github.com/repos/CircuitVerse/CircuitVerse/pulls/2058,2,2021-01-03T09:06:48Z,2021-08-24T17:28:13Z,20161285,,4,453,2,14,0,0,1,,,,,,,,,
https://api.github.com/repos/matomo-org/matomo-log-analytics/pulls/315,0,2021-06-02T13:04:32Z,2023-01-24T03:04:38Z,51890406,,2,64,0,3,0,0,1,,,,,,,,,
https://api.github.com/repos/WaDoku/WaDokuClient/pulls/7,0,2018-06-11T10:57:00Z,2018-06-11T10:57:00Z,0,,3,22,9,4,0,0,1,,,,,,,,,
https://api.github.com/repos/nisrulz/app-privacy-policy-generator/pulls/71,5,2020-06-06T17:38:53Z,2022-01-12T12:21:13Z,50524940,,2,197,0,2,0,0,1,,,,,,,,,
https://api.github.com/repos/signmeup/signmeup/pulls/287,0,2021-12-26T20:58:13Z,2021-12-26T20:58:13Z,0,,11,320,0,4,0,0,1,,,,,,,,,
https://api.github.com/repos/enterpriseready/enterpriseready/pulls/322,1,2018-05-20T16:02:13Z,2021-09-13T12:39:05Z,104704612,,1,2,0,1,0,0,1,,,,,,,,,
https://api.github.com/repos/benjaminhoffman/gatsby-plugin-mailchimp/pulls/81,4,2020-09-10T16:16:23Z,2021-11-22T18:36:17Z,37851594,,1,6,3,1,0,0,1,,,,,,,,,
https://api.github.com/repos/DACSoftware/pull-request-notifier/pulls/1,0,2021-04-26T06:58:42Z,2021-04-26T08:52:18Z,6816,,12,90,89,21,0,0,1,,,,,,,,,
https://api.github.com/repos/FreelyGive/gdpr/pulls/10,0,2018-05-15T09:11:51Z,2018-05-16T09:37:18Z,87927,,47,1698,0,7,0,0,1,,,,,,,,,
https://api.github.com/repos/hypeventures/woocommerce-memcached-full-page-cache/pulls/12,0,2020-08-05T16:08:37Z,2020-08-07T14:00:34Z,165117,,8,233,29,8,0,0,1,,,,,,,,,
https://api.github.com/repos/danielle136/spotim-integration-docs/pulls/1,0,2020-01-10T21:50:52Z,2020-01-10T21:50:52Z,0,,1,38,0,1,0,0,1,,,,,,,,,
https://api.github.com/repos/moodlehq/moodle-tinymce_dragmath/pulls/2,0,2018-11-28T03:25:20Z,2018-11-28T03:25:20Z,0,,1,45,0,2,0,0,1,,,,,,,,,
https://api.github.com/repos/andrewnicols/moodle-atto_fontsize/pulls/10,0,2018-07-24T16:50:50Z,2018-07-24T17:32:16Z,2486,,1,45,5,4,0,0,1,,,,,,,,,
https://api.github.com/repos/alshedivat/al-folio/pulls/223,1,2021-03-20T18:32:25Z,2021-07-18T22:19:37Z,10381632,,17,629,101,12,0,0,1,,,,,,,,,
https://api.github.com/repos/NativeScript/docs-v7/pulls/1866,0,2020-02-03T14:40:26Z,2020-04-02T10:58:07Z,5084261,,2,106,61,5,0,0,1,,,,,,,,,
https://api.github.com/repos/john-fernandez/liferay-portal/pulls/27,9,2018-03-29T00:05:47Z,2018-04-26T17:07:49Z,2480522,,436,57185,167133,3909,0,0,1,,,,,,,,,
https://api.github.com/repos/dfactoryplugins/cookie-notice/pulls/30,1,2018-05-24T15:01:30Z,2018-09-26T14:30:19Z,10798129,,4,224,88,3,0,0,1,,,,,,,,,
https://api.github.com/repos/RocketChat/Rocket.Chat/pulls/14765,4,2019-06-08T11:50:28Z,2023-01-04T21:00:05Z,112871377,,2,74,1,5,0,0,1,,,,,,,,,
https://api.github.com/repos/zofpolkowska/MongooseIM/pulls/5,1,2019-05-30T11:51:40Z,2019-05-31T13:49:08Z,93448,,11,209,90,18,0,0,1,,,,,,,,,
https://api.github.com/repos/stitchfix/tfjs-tsne/pulls/2,0,2019-08-28T21:35:11Z,2019-08-28T21:35:11Z,0,,1,1829,842,2,0,0,1,,,,,,,,,
https://api.github.com/repos/jkrall/analytical/pulls/90,0,2018-07-16T13:22:13Z,2018-07-16T13:22:13Z,0,,83,564,18612,177,0,0,1,,,,,,,,,
https://api.github.com/repos/isabella232/TestingRepository/pulls/1,1,2021-02-23T10:54:10Z,2021-02-23T10:54:15Z,5,,1,0,0,62,0,0,1,,,,,,,,,
https://api.github.com/repos/magic-modules/magic-modules.github.io/pulls/46,0,2020-03-27T01:22:51Z,2020-03-27T01:22:51Z,0,,1,20,12,2,0,0,1,,,,,,,,,
https://api.github.com/repos/isabella232/experience-platform-docs/pulls/1,1,2021-02-23T10:58:15Z,2021-02-23T10:58:20Z,5,,1,0,0,61,0,0,1,,,,,,,,,
https://api.github.com/repos/Tanaguru/complianz-gdpr/pulls/1,1,2020-11-02T15:20:55Z,2023-02-27T17:11:54Z,73187459,,9,154,90,5,0,0,1,,,,,,,,,
https://api.github.com/repos/rku4er/gdpr-for-gravity-forms/pulls/1,0,2018-05-10T17:32:50Z,2018-05-10T17:32:50Z,0,,1,4,2,1,0,0,1,,,,,,,,,
https://api.github.com/repos/etalab/udata-gouvfr/pulls/519,6,2021-01-26T15:37:48Z,2021-08-26T15:47:43Z,18317395,,3,11,5,1,0,0,1,,,,,,,,,
https://api.github.com/repos/FreelyGive/gdpr/pulls/9,0,2018-04-30T14:04:34Z,2018-05-01T07:04:18Z,61184,,21,2075,471,40,0,0,1,,,,,,,,,
https://api.github.com/repos/machbarmacher/gdpr-dump/pulls/34,2,2019-01-25T19:03:26Z,2019-06-19T07:09:59Z,12485193,,1,11,0,1,0,0,1,,,,,,,,,
https://api.github.com/repos/remotelearner/moodle-block_grade_me/pulls/55,0,2021-11-14T08:52:48Z,2021-11-14T08:52:48Z,0,,1,210,0,2,0,0,1,,,,,,,,,
https://api.github.com/repos/code-q-web-factory/Neos-Skeleton/pulls/17,1,2020-06-29T16:08:20Z,2020-06-29T16:12:23Z,243,,3,7,8,3,0,0,1,,,,,,,,,
https://api.github.com/repos/erichard/awesome-gdpr/pulls/9,0,2018-10-17T11:47:12Z,2018-10-17T11:47:12Z,0,,1,3,1,1,0,0,1,,,,,,,,,
https://api.github.com/repos/joe27g/Bender-Site/pulls/2,0,2020-11-16T15:21:10Z,2021-07-13T20:25:02Z,20667832,,3,1,1,1,0,0,1,,,,,,,,,
https://api.github.com/repos/catalyst/moodle-local_banner/pulls/3,1,2020-02-27T23:12:23Z,2020-02-27T23:46:25Z,2042,,2,43,6,3,0,0,1,,,,,,,,,
https://api.github.com/repos/Automattic/wp-super-cache/pulls/617,1,2018-09-21T07:19:05Z,2018-09-21T12:22:38Z,18213,,2,120,0,1,0,0,1,,,,,,,,,
https://api.github.com/repos/Lichess4545/heltour/pulls/375,0,2021-04-11T03:52:01Z,2021-04-18T15:58:34Z,648393,,4,134,2,4,0,0,1,,,,,,,,,
https://api.github.com/repos/raksha-life/rescuekerala/pulls/863,0,2018-08-22T00:38:46Z,2018-08-22T18:27:01Z,64095,,1,1,1,1,0,0,1,,,,,,,,,
https://api.github.com/repos/passatgt/gdpr-cookie-notice/pulls/35,2,2021-05-18T00:25:01Z,2022-12-20T21:48:05Z,50275384,,1,32,0,1,0,0,1,,,,,,,,,
https://api.github.com/repos/GorbunovStudio/magento-cookie-compliance/pulls/1,0,2019-02-11T12:59:15Z,2020-02-26T12:18:52Z,32829577,,11,115,182,7,0,0,1,,,,,,,,,
https://api.github.com/repos/Heyzap/CocoapodsSource/pulls/10,0,2018-05-15T15:20:32Z,2018-05-16T08:50:10Z,62978,,1,40,0,1,0,0,1,,,,,,,,,
https://api.github.com/repos/webboot/explain.webboot.org/pulls/3,0,2020-03-26T07:24:36Z,2020-03-26T07:24:36Z,0,,1,20,12,2,0,0,1,,,,,,,,,
